method,qa_id,gold_rr,top10_count
ZScore_RawSummary,conv-30_qa_76,1.0,10
ZScore_RawSummary,conv-30_qa_77,1.0,10
ZScore_RawSummary,conv-30_qa_78,1.0,10
ZScore_RawSummary,conv-30_qa_8,0.5,10
ZScore_RawSummary,conv-30_qa_80,0,10
ZScore_RawSummary,conv-30_qa_81,0,10
ZScore_RawSummary,conv-30_qa_9,1.0,10
ZScore_RawSummary,conv-41_qa_0,1.0,10
ZScore_RawSummary,conv-41_qa_1,1.0,10
ZScore_RawSummary,conv-41_qa_10,0,10
ZScore_RawSummary,conv-41_qa_100,1.0,10
ZScore_RawSummary,conv-41_qa_101,0.5,10
ZScore_RawSummary,conv-41_qa_102,0.5,10
ZScore_RawSummary,conv-41_qa_103,1.0,10
ZScore_RawSummary,conv-41_qa_104,1.0,10
ZScore_RawSummary,conv-41_qa_105,0,10
ZScore_RawSummary,conv-41_qa_106,1.0,10
ZScore_RawSummary,conv-41_qa_107,0,10
ZScore_RawSummary,conv-41_qa_108,0.3333333333333333,10
ZScore_RawSummary,conv-41_qa_109,1.0,10
ZScore_RawSummary,conv-41_qa_11,0,10
ZScore_RawSummary,conv-41_qa_110,0,10
ZScore_RawSummary,conv-41_qa_111,1.0,10
ZScore_RawSummary,conv-41_qa_112,0.2,10
ZScore_RawSummary,conv-41_qa_113,0.3333333333333333,10
ZScore_RawSummary,conv-41_qa_114,0.125,10
ZScore_RawSummary,conv-41_qa_115,0.14285714285714285,10
ZScore_RawSummary,conv-41_qa_116,0.5,10
ZScore_RawSummary,conv-41_qa_117,1.0,10
ZScore_RawSummary,conv-41_qa_118,0.125,10
ZScore_RawSummary,conv-41_qa_119,0,10
ZScore_RawSummary,conv-41_qa_12,1.0,10
ZScore_RawSummary,conv-41_qa_120,1.0,10
ZScore_RawSummary,conv-41_qa_121,1.0,10
ZScore_RawSummary,conv-41_qa_122,0,10
ZScore_RawSummary,conv-41_qa_123,0.5,10
ZScore_RawSummary,conv-41_qa_124,0.2,10
ZScore_RawSummary,conv-41_qa_125,0.125,10
ZScore_RawSummary,conv-41_qa_126,1.0,10
ZScore_RawSummary,conv-41_qa_127,0.5,10
ZScore_RawSummary,conv-41_qa_128,0.16666666666666666,10
ZScore_RawSummary,conv-41_qa_129,1.0,10
ZScore_RawSummary,conv-41_qa_13,1.0,10
ZScore_RawSummary,conv-41_qa_130,0.16666666666666666,10
ZScore_RawSummary,conv-41_qa_131,0,10
ZScore_RawSummary,conv-41_qa_132,0.5,10
ZScore_RawSummary,conv-41_qa_133,0.5,10
ZScore_RawSummary,conv-41_qa_134,0,10
ZScore_RawSummary,conv-41_qa_135,1.0,10
ZScore_RawSummary,conv-41_qa_136,0.2,10
ZScore_RawSummary,conv-41_qa_137,1.0,10
ZScore_RawSummary,conv-41_qa_138,0.2,10
ZScore_RawSummary,conv-41_qa_139,1.0,10
ZScore_RawSummary,conv-41_qa_14,0.1,10
ZScore_RawSummary,conv-41_qa_140,1.0,10
ZScore_RawSummary,conv-41_qa_141,1.0,10
ZScore_RawSummary,conv-41_qa_142,0.3333333333333333,10
ZScore_RawSummary,conv-41_qa_143,1.0,10
ZScore_RawSummary,conv-41_qa_144,1.0,10
ZScore_RawSummary,conv-41_qa_145,1.0,10
ZScore_RawSummary,conv-41_qa_146,1.0,10
ZScore_RawSummary,conv-41_qa_147,0.2,10
ZScore_RawSummary,conv-41_qa_148,0.125,10
ZScore_RawSummary,conv-41_qa_149,0,10
ZScore_RawSummary,conv-41_qa_15,0.5,10
ZScore_RawSummary,conv-41_qa_150,0,10
ZScore_RawSummary,conv-41_qa_151,0.5,10
ZScore_RawSummary,conv-41_qa_16,0,10
ZScore_RawSummary,conv-41_qa_17,1.0,10
ZScore_RawSummary,conv-41_qa_18,0.5,10
ZScore_RawSummary,conv-41_qa_19,1.0,10
ZScore_RawSummary,conv-41_qa_2,0.25,10
ZScore_RawSummary,conv-41_qa_20,1.0,10
ZScore_RawSummary,conv-41_qa_21,1.0,10
ZScore_RawSummary,conv-41_qa_22,1.0,10
ZScore_RawSummary,conv-41_qa_23,1.0,10
ZScore_RawSummary,conv-41_qa_24,0.5,10
ZScore_RawSummary,conv-41_qa_25,1.0,10
ZScore_RawSummary,conv-41_qa_26,1.0,10
ZScore_RawSummary,conv-41_qa_27,0,10
ZScore_RawSummary,conv-41_qa_28,0.25,10
ZScore_RawSummary,conv-41_qa_29,1.0,10
ZScore_RawSummary,conv-41_qa_3,0,10
ZScore_RawSummary,conv-41_qa_30,0.3333333333333333,10
ZScore_RawSummary,conv-41_qa_31,1.0,10
ZScore_RawSummary,conv-41_qa_32,0,10
ZScore_RawSummary,conv-41_qa_33,0.5,10
ZScore_RawSummary,conv-41_qa_34,1.0,10
ZScore_RawSummary,conv-41_qa_35,0.3333333333333333,10
ZScore_RawSummary,conv-41_qa_36,1.0,10
ZScore_RawSummary,conv-41_qa_37,0.5,10
ZScore_RawSummary,conv-41_qa_38,0,10
ZScore_RawSummary,conv-41_qa_39,0,10
ZScore_RawSummary,conv-41_qa_4,1.0,10
ZScore_RawSummary,conv-41_qa_40,0,10
ZScore_RawSummary,conv-41_qa_41,0,10
ZScore_RawSummary,conv-41_qa_42,1.0,10
ZScore_RawSummary,conv-41_qa_43,1.0,10
ZScore_RawSummary,conv-41_qa_44,1.0,10
ZScore_RawSummary,conv-41_qa_45,0,10
ZScore_RawSummary,conv-41_qa_46,1.0,10
ZScore_RawSummary,conv-41_qa_47,1.0,10
ZScore_RawSummary,conv-41_qa_48,0.2,10
ZScore_RawSummary,conv-41_qa_49,0.5,10
ZScore_RawSummary,conv-41_qa_5,0.1,10
ZScore_RawSummary,conv-41_qa_50,0,10
ZScore_RawSummary,conv-41_qa_51,0.5,10
ZScore_RawSummary,conv-41_qa_52,1.0,10
ZScore_RawSummary,conv-41_qa_53,1.0,10
ZScore_RawSummary,conv-41_qa_54,1.0,10
ZScore_RawSummary,conv-41_qa_55,1.0,10
ZScore_RawSummary,conv-41_qa_56,1.0,10
ZScore_RawSummary,conv-41_qa_57,0.5,10
ZScore_RawSummary,conv-41_qa_58,0.5,10
ZScore_RawSummary,conv-41_qa_59,1.0,10
ZScore_RawSummary,conv-41_qa_6,0.2,10
ZScore_RawSummary,conv-41_qa_60,0.5,10
ZScore_RawSummary,conv-41_qa_61,0.3333333333333333,10
ZScore_RawSummary,conv-41_qa_62,0.5,10
ZScore_RawSummary,conv-41_qa_63,1.0,10
ZScore_RawSummary,conv-41_qa_64,0,10
ZScore_RawSummary,conv-41_qa_65,1.0,10
ZScore_RawSummary,conv-41_qa_66,0.14285714285714285,10
ZScore_RawSummary,conv-41_qa_67,0,10
ZScore_RawSummary,conv-41_qa_68,0.5,10
ZScore_RawSummary,conv-41_qa_69,0.25,10
ZScore_RawSummary,conv-41_qa_7,0.16666666666666666,10
ZScore_RawSummary,conv-41_qa_70,1.0,10
ZScore_RawSummary,conv-41_qa_71,1.0,10
ZScore_RawSummary,conv-41_qa_72,0.5,10
ZScore_RawSummary,conv-41_qa_73,1.0,10
ZScore_RawSummary,conv-41_qa_74,0.2,10
ZScore_RawSummary,conv-41_qa_75,0,10
ZScore_RawSummary,conv-41_qa_76,0.2,10
ZScore_RawSummary,conv-41_qa_77,1.0,10
ZScore_RawSummary,conv-41_qa_78,1.0,10
ZScore_RawSummary,conv-41_qa_79,0.3333333333333333,10
ZScore_RawSummary,conv-41_qa_8,0.2,10
ZScore_RawSummary,conv-41_qa_80,1.0,10
ZScore_RawSummary,conv-41_qa_81,1.0,10
ZScore_RawSummary,conv-41_qa_82,0,10
ZScore_RawSummary,conv-41_qa_83,0.2,10
ZScore_RawSummary,conv-41_qa_84,1.0,10
ZScore_RawSummary,conv-41_qa_85,0.1111111111111111,10
ZScore_RawSummary,conv-41_qa_86,1.0,10
ZScore_RawSummary,conv-41_qa_87,0.2,10
ZScore_RawSummary,conv-41_qa_88,0.3333333333333333,10
ZScore_RawSummary,conv-41_qa_89,0.5,10
ZScore_RawSummary,conv-41_qa_9,1.0,10
ZScore_RawSummary,conv-41_qa_90,0,10
ZScore_RawSummary,conv-41_qa_91,1.0,10
ZScore_RawSummary,conv-41_qa_92,0,10
ZScore_RawSummary,conv-41_qa_93,0.3333333333333333,10
ZScore_RawSummary,conv-41_qa_94,0,10
ZScore_RawSummary,conv-41_qa_95,0.3333333333333333,10
ZScore_RawSummary,conv-41_qa_96,1.0,10
ZScore_RawSummary,conv-41_qa_97,1.0,10
ZScore_RawSummary,conv-41_qa_98,0.16666666666666666,10
ZScore_RawSummary,conv-41_qa_99,1.0,10
ZScore_RawSummary,conv-43_qa_0,1.0,10
ZScore_RawSummary,conv-43_qa_1,1.0,10
ZScore_RawSummary,conv-43_qa_10,1.0,10
ZScore_RawSummary,conv-43_qa_100,1.0,10
ZScore_RawSummary,conv-43_qa_101,0.3333333333333333,10
ZScore_RawSummary,conv-43_qa_102,0.25,10
ZScore_RawSummary,conv-43_qa_103,1.0,10
ZScore_RawSummary,conv-43_qa_104,1.0,10
ZScore_RawSummary,conv-43_qa_105,0.3333333333333333,10
ZScore_RawSummary,conv-43_qa_106,1.0,10
ZScore_RawSummary,conv-43_qa_107,0,10
ZScore_RawSummary,conv-43_qa_108,0,10
ZScore_RawSummary,conv-43_qa_109,0.5,10
ZScore_RawSummary,conv-43_qa_11,0,10
ZScore_RawSummary,conv-43_qa_110,0.1111111111111111,10
ZScore_RawSummary,conv-43_qa_111,0.3333333333333333,10
ZScore_RawSummary,conv-43_qa_112,1.0,10
ZScore_RawSummary,conv-43_qa_113,0,10
ZScore_RawSummary,conv-43_qa_114,0.16666666666666666,10
ZScore_RawSummary,conv-43_qa_115,0.5,10
ZScore_RawSummary,conv-43_qa_116,1.0,10
ZScore_RawSummary,conv-43_qa_117,0.5,10
ZScore_RawSummary,conv-43_qa_118,0.3333333333333333,10
ZScore_RawSummary,conv-43_qa_119,0.14285714285714285,10
ZScore_RawSummary,conv-43_qa_12,1.0,10
ZScore_RawSummary,conv-43_qa_120,0.25,10
ZScore_RawSummary,conv-43_qa_121,0.5,10
ZScore_RawSummary,conv-43_qa_122,0,10
ZScore_RawSummary,conv-43_qa_123,0.2,10
ZScore_RawSummary,conv-43_qa_124,0.1,10
ZScore_RawSummary,conv-43_qa_125,1.0,10
ZScore_RawSummary,conv-43_qa_126,1.0,10
ZScore_RawSummary,conv-43_qa_127,1.0,10
ZScore_RawSummary,conv-43_qa_128,0.3333333333333333,10
ZScore_RawSummary,conv-43_qa_129,0,10
ZScore_RawSummary,conv-43_qa_13,0.5,10
ZScore_RawSummary,conv-43_qa_130,1.0,10
ZScore_RawSummary,conv-43_qa_131,1.0,10
ZScore_RawSummary,conv-43_qa_132,0.5,10
ZScore_RawSummary,conv-43_qa_133,1.0,10
ZScore_RawSummary,conv-43_qa_134,0.5,10
ZScore_RawSummary,conv-43_qa_135,0.5,10
ZScore_RawSummary,conv-43_qa_136,0,10
ZScore_RawSummary,conv-43_qa_137,1.0,10
ZScore_RawSummary,conv-43_qa_138,1.0,10
ZScore_RawSummary,conv-43_qa_139,1.0,10
ZScore_RawSummary,conv-43_qa_14,1.0,10
ZScore_RawSummary,conv-43_qa_140,1.0,10
ZScore_RawSummary,conv-43_qa_141,1.0,10
ZScore_RawSummary,conv-43_qa_142,1.0,10
ZScore_RawSummary,conv-43_qa_143,1.0,10
ZScore_RawSummary,conv-43_qa_144,0.16666666666666666,10
ZScore_RawSummary,conv-43_qa_145,1.0,10
ZScore_RawSummary,conv-43_qa_146,1.0,10
ZScore_RawSummary,conv-43_qa_147,1.0,10
ZScore_RawSummary,conv-43_qa_148,0.25,10
ZScore_RawSummary,conv-43_qa_149,0.2,10
ZScore_RawSummary,conv-43_qa_15,1.0,10
ZScore_RawSummary,conv-43_qa_150,1.0,10
ZScore_RawSummary,conv-43_qa_151,1.0,10
ZScore_RawSummary,conv-43_qa_152,1.0,10
ZScore_RawSummary,conv-43_qa_153,1.0,10
ZScore_RawSummary,conv-43_qa_154,0.3333333333333333,10
ZScore_RawSummary,conv-43_qa_155,0.5,10
ZScore_RawSummary,conv-43_qa_156,1.0,10
ZScore_RawSummary,conv-43_qa_157,0.5,10
ZScore_RawSummary,conv-43_qa_158,0.5,10
ZScore_RawSummary,conv-43_qa_159,0.5,10
ZScore_RawSummary,conv-43_qa_16,1.0,10
ZScore_RawSummary,conv-43_qa_160,0,10
ZScore_RawSummary,conv-43_qa_161,0.5,10
ZScore_RawSummary,conv-43_qa_162,0.5,10
ZScore_RawSummary,conv-43_qa_163,0.25,10
ZScore_RawSummary,conv-43_qa_164,0.5,10
ZScore_RawSummary,conv-43_qa_165,1.0,10
ZScore_RawSummary,conv-43_qa_166,0.125,10
ZScore_RawSummary,conv-43_qa_167,0.5,10
ZScore_RawSummary,conv-43_qa_168,0.5,10
ZScore_RawSummary,conv-43_qa_169,1.0,10
ZScore_RawSummary,conv-43_qa_17,0.1111111111111111,10
ZScore_RawSummary,conv-43_qa_170,0.5,10
ZScore_RawSummary,conv-43_qa_171,0.5,10
ZScore_RawSummary,conv-43_qa_172,1.0,10
ZScore_RawSummary,conv-43_qa_173,0.5,10
ZScore_RawSummary,conv-43_qa_174,0.14285714285714285,10
ZScore_RawSummary,conv-43_qa_175,0,10
ZScore_RawSummary,conv-43_qa_176,0.25,10
ZScore_RawSummary,conv-43_qa_177,0,10
ZScore_RawSummary,conv-43_qa_18,0,10
ZScore_RawSummary,conv-43_qa_19,0.25,10
ZScore_RawSummary,conv-43_qa_2,1.0,10
ZScore_RawSummary,conv-43_qa_20,1.0,10
ZScore_RawSummary,conv-43_qa_21,0.3333333333333333,10
ZScore_RawSummary,conv-43_qa_22,1.0,10
ZScore_RawSummary,conv-43_qa_23,1.0,10
ZScore_RawSummary,conv-43_qa_24,0.1111111111111111,10
ZScore_RawSummary,conv-43_qa_25,0.125,10
ZScore_RawSummary,conv-43_qa_26,0.3333333333333333,10
ZScore_RawSummary,conv-43_qa_27,0.5,10
ZScore_RawSummary,conv-43_qa_28,1.0,10
ZScore_RawSummary,conv-43_qa_29,1.0,10
ZScore_RawSummary,conv-43_qa_3,0,10
ZScore_RawSummary,conv-43_qa_30,1.0,10
ZScore_RawSummary,conv-43_qa_31,0.5,10
ZScore_RawSummary,conv-43_qa_32,0.16666666666666666,10
ZScore_RawSummary,conv-43_qa_33,1.0,10
ZScore_RawSummary,conv-43_qa_34,0,10
ZScore_RawSummary,conv-43_qa_35,0,10
ZScore_RawSummary,conv-43_qa_36,0,10
ZScore_RawSummary,conv-43_qa_37,1.0,10
ZScore_RawSummary,conv-43_qa_38,0.5,10
ZScore_RawSummary,conv-43_qa_39,1.0,10
ZScore_RawSummary,conv-43_qa_4,0,10
ZScore_RawSummary,conv-43_qa_40,0.5,10
ZScore_RawSummary,conv-43_qa_41,0,10
ZScore_RawSummary,conv-43_qa_42,0.5,10
ZScore_RawSummary,conv-43_qa_43,1.0,10
ZScore_RawSummary,conv-43_qa_44,1.0,10
ZScore_RawSummary,conv-43_qa_45,0,10
ZScore_RawSummary,conv-43_qa_46,0,10
ZScore_RawSummary,conv-43_qa_47,0.5,10
ZScore_RawSummary,conv-43_qa_48,0.5,10
ZScore_RawSummary,conv-43_qa_49,1.0,10
ZScore_RawSummary,conv-43_qa_5,0,10
ZScore_RawSummary,conv-43_qa_50,0.1111111111111111,10
ZScore_RawSummary,conv-43_qa_51,0.5,10
ZScore_RawSummary,conv-43_qa_52,0.5,10
ZScore_RawSummary,conv-43_qa_53,0.5,10
ZScore_RawSummary,conv-43_qa_54,1.0,10
ZScore_RawSummary,conv-43_qa_55,1.0,10
ZScore_RawSummary,conv-43_qa_56,0.2,10
ZScore_RawSummary,conv-43_qa_57,1.0,10
ZScore_RawSummary,conv-43_qa_58,1.0,10
ZScore_RawSummary,conv-43_qa_59,1.0,10
ZScore_RawSummary,conv-43_qa_6,1.0,10
ZScore_RawSummary,conv-43_qa_60,0,10
ZScore_RawSummary,conv-43_qa_61,0.2,10
ZScore_RawSummary,conv-43_qa_62,0,10
ZScore_RawSummary,conv-43_qa_63,1.0,10
ZScore_RawSummary,conv-43_qa_64,0.3333333333333333,10
ZScore_RawSummary,conv-43_qa_65,1.0,10
ZScore_RawSummary,conv-43_qa_66,1.0,10
ZScore_RawSummary,conv-43_qa_67,0,10
ZScore_RawSummary,conv-43_qa_68,1.0,10
ZScore_RawSummary,conv-43_qa_69,1.0,10
ZScore_RawSummary,conv-43_qa_7,0,10
ZScore_RawSummary,conv-43_qa_70,0.5,10
ZScore_RawSummary,conv-43_qa_71,0.3333333333333333,10
ZScore_RawSummary,conv-43_qa_72,0.25,10
ZScore_RawSummary,conv-43_qa_73,0.5,10
ZScore_RawSummary,conv-43_qa_74,0.5,10
ZScore_RawSummary,conv-43_qa_75,1.0,10
ZScore_RawSummary,conv-43_qa_76,0.5,10
ZScore_RawSummary,conv-43_qa_77,1.0,10
ZScore_RawSummary,conv-43_qa_78,0.5,10
ZScore_RawSummary,conv-43_qa_79,0.3333333333333333,10
ZScore_RawSummary,conv-43_qa_8,1.0,10
ZScore_RawSummary,conv-43_qa_80,1.0,10
ZScore_RawSummary,conv-43_qa_81,0.5,10
ZScore_RawSummary,conv-43_qa_82,0.2,10
ZScore_RawSummary,conv-43_qa_83,0.25,10
ZScore_RawSummary,conv-43_qa_84,0,10
ZScore_RawSummary,conv-43_qa_85,1.0,10
ZScore_RawSummary,conv-43_qa_86,0.3333333333333333,10
ZScore_RawSummary,conv-43_qa_87,1.0,10
ZScore_RawSummary,conv-43_qa_88,0.5,10
ZScore_RawSummary,conv-43_qa_89,1.0,10
ZScore_RawSummary,conv-43_qa_9,0.3333333333333333,10
ZScore_RawSummary,conv-43_qa_90,1.0,10
ZScore_RawSummary,conv-43_qa_91,1.0,10
ZScore_RawSummary,conv-43_qa_92,0.3333333333333333,10
ZScore_RawSummary,conv-43_qa_93,0.3333333333333333,10
ZScore_RawSummary,conv-43_qa_94,1.0,10
ZScore_RawSummary,conv-43_qa_95,0.5,10
ZScore_RawSummary,conv-43_qa_96,1.0,10
ZScore_RawSummary,conv-43_qa_97,1.0,10
ZScore_RawSummary,conv-43_qa_98,0.5,10
ZScore_RawSummary,conv-43_qa_99,1.0,10
ZScore_RawSummary,conv-44_qa_0,0.125,10
ZScore_RawSummary,conv-44_qa_1,1.0,10
ZScore_RawSummary,conv-44_qa_10,0,10
ZScore_RawSummary,conv-44_qa_100,1.0,10
ZScore_RawSummary,conv-44_qa_101,0.5,10
ZScore_RawSummary,conv-44_qa_102,1.0,10
ZScore_RawSummary,conv-44_qa_103,1.0,10
ZScore_RawSummary,conv-44_qa_104,0.5,10
ZScore_RawSummary,conv-44_qa_105,0.2,10
ZScore_RawSummary,conv-44_qa_106,1.0,10
ZScore_RawSummary,conv-44_qa_107,1.0,10
ZScore_RawSummary,conv-44_qa_108,1.0,10
ZScore_RawSummary,conv-44_qa_109,1.0,10
ZScore_RawSummary,conv-44_qa_11,0.3333333333333333,10
ZScore_RawSummary,conv-44_qa_110,1.0,10
ZScore_RawSummary,conv-44_qa_111,0.14285714285714285,10
ZScore_RawSummary,conv-44_qa_112,0.5,10
ZScore_RawSummary,conv-44_qa_113,0.5,10
ZScore_RawSummary,conv-44_qa_114,1.0,10
ZScore_RawSummary,conv-44_qa_115,0.25,10
ZScore_RawSummary,conv-44_qa_116,1.0,10
ZScore_RawSummary,conv-44_qa_117,0,10
ZScore_RawSummary,conv-44_qa_118,1.0,10
ZScore_RawSummary,conv-44_qa_119,1.0,10
ZScore_RawSummary,conv-44_qa_12,0,10
ZScore_RawSummary,conv-44_qa_120,1.0,10
ZScore_RawSummary,conv-44_qa_121,1.0,10
ZScore_RawSummary,conv-44_qa_122,0.16666666666666666,10
ZScore_RawSummary,conv-44_qa_13,1.0,10
ZScore_RawSummary,conv-44_qa_14,0.3333333333333333,10
ZScore_RawSummary,conv-44_qa_15,0,10
ZScore_RawSummary,conv-44_qa_16,0,10
ZScore_RawSummary,conv-44_qa_17,0,10
ZScore_RawSummary,conv-44_qa_18,1.0,10
ZScore_RawSummary,conv-44_qa_19,0,10
ZScore_RawSummary,conv-44_qa_2,0.5,10
ZScore_RawSummary,conv-44_qa_20,0.16666666666666666,10
ZScore_RawSummary,conv-44_qa_21,1.0,10
ZScore_RawSummary,conv-44_qa_22,1.0,10
ZScore_RawSummary,conv-44_qa_23,0,10
ZScore_RawSummary,conv-44_qa_24,0.2,10
ZScore_RawSummary,conv-44_qa_25,1.0,10
ZScore_RawSummary,conv-44_qa_26,0.3333333333333333,10
ZScore_RawSummary,conv-44_qa_27,0.14285714285714285,10
ZScore_RawSummary,conv-44_qa_28,0,10
ZScore_RawSummary,conv-44_qa_29,0.3333333333333333,10
ZScore_RawSummary,conv-44_qa_3,1.0,10
ZScore_RawSummary,conv-44_qa_30,1.0,10
ZScore_RawSummary,conv-44_qa_31,0,10
ZScore_RawSummary,conv-44_qa_32,1.0,10
ZScore_RawSummary,conv-44_qa_33,0,10
ZScore_RawSummary,conv-44_qa_34,0.14285714285714285,10
ZScore_RawSummary,conv-44_qa_35,0.125,10
ZScore_RawSummary,conv-44_qa_36,0.25,10
ZScore_RawSummary,conv-44_qa_37,1.0,10
ZScore_RawSummary,conv-44_qa_38,1.0,10
ZScore_RawSummary,conv-44_qa_39,0.2,10
ZScore_RawSummary,conv-44_qa_4,0.5,10
ZScore_RawSummary,conv-44_qa_40,0.25,10
ZScore_RawSummary,conv-44_qa_41,1.0,10
ZScore_RawSummary,conv-44_qa_42,1.0,10
ZScore_RawSummary,conv-44_qa_43,0,10
ZScore_RawSummary,conv-44_qa_44,0.16666666666666666,10
ZScore_RawSummary,conv-44_qa_45,0.16666666666666666,10
ZScore_RawSummary,conv-44_qa_46,0,10
ZScore_RawSummary,conv-44_qa_47,0,10
ZScore_RawSummary,conv-44_qa_48,0.3333333333333333,10
ZScore_RawSummary,conv-44_qa_49,1.0,10
ZScore_RawSummary,conv-44_qa_5,1.0,10
ZScore_RawSummary,conv-44_qa_50,0.14285714285714285,10
ZScore_RawSummary,conv-44_qa_51,0.16666666666666666,10
ZScore_RawSummary,conv-44_qa_52,0,10
ZScore_RawSummary,conv-44_qa_53,0,10
ZScore_RawSummary,conv-44_qa_54,0.3333333333333333,10
ZScore_RawSummary,conv-44_qa_55,0,10
ZScore_RawSummary,conv-44_qa_56,0.5,10
ZScore_RawSummary,conv-44_qa_57,0,10
ZScore_RawSummary,conv-44_qa_58,1.0,10
ZScore_RawSummary,conv-44_qa_59,0,10
ZScore_RawSummary,conv-44_qa_6,1.0,10
ZScore_RawSummary,conv-44_qa_60,0,10
ZScore_RawSummary,conv-44_qa_61,0.3333333333333333,10
ZScore_RawSummary,conv-44_qa_62,1.0,10
ZScore_RawSummary,conv-44_qa_63,0.125,10
ZScore_RawSummary,conv-44_qa_64,0.2,10
ZScore_RawSummary,conv-44_qa_65,0.5,10
ZScore_RawSummary,conv-44_qa_66,1.0,10
ZScore_RawSummary,conv-44_qa_67,1.0,10
ZScore_RawSummary,conv-44_qa_68,0.1111111111111111,10
ZScore_RawSummary,conv-44_qa_69,0.5,10
ZScore_RawSummary,conv-44_qa_7,0.5,10
ZScore_RawSummary,conv-44_qa_70,1.0,10
ZScore_RawSummary,conv-44_qa_71,0.3333333333333333,10
ZScore_RawSummary,conv-44_qa_72,1.0,10
ZScore_RawSummary,conv-44_qa_73,0.5,10
ZScore_RawSummary,conv-44_qa_74,0.5,10
ZScore_RawSummary,conv-44_qa_75,0.5,10
ZScore_RawSummary,conv-44_qa_76,1.0,10
ZScore_RawSummary,conv-44_qa_77,1.0,10
ZScore_RawSummary,conv-44_qa_78,1.0,10
ZScore_RawSummary,conv-44_qa_79,0.16666666666666666,10
ZScore_RawSummary,conv-44_qa_8,0,10
ZScore_RawSummary,conv-44_qa_80,0.14285714285714285,10
ZScore_RawSummary,conv-44_qa_81,0.16666666666666666,10
ZScore_RawSummary,conv-44_qa_82,1.0,10
ZScore_RawSummary,conv-44_qa_83,0.5,10
ZScore_RawSummary,conv-44_qa_84,0.3333333333333333,10
ZScore_RawSummary,conv-44_qa_85,1.0,10
ZScore_RawSummary,conv-44_qa_86,0.3333333333333333,10
ZScore_RawSummary,conv-44_qa_87,0.25,10
ZScore_RawSummary,conv-44_qa_88,0,10
ZScore_RawSummary,conv-44_qa_89,1.0,10
ZScore_RawSummary,conv-44_qa_9,1.0,10
ZScore_RawSummary,conv-44_qa_90,1.0,10
ZScore_RawSummary,conv-44_qa_91,1.0,10
ZScore_RawSummary,conv-44_qa_92,0,10
ZScore_RawSummary,conv-44_qa_93,0.5,10
ZScore_RawSummary,conv-44_qa_94,0,10
ZScore_RawSummary,conv-44_qa_95,0.25,10
ZScore_RawSummary,conv-44_qa_96,0.5,10
ZScore_RawSummary,conv-44_qa_97,1.0,10
ZScore_RawSummary,conv-44_qa_98,1.0,10
ZScore_RawSummary,conv-44_qa_99,1.0,10
ZScore_RawSummary,conv-47_qa_0,0,10
ZScore_RawSummary,conv-47_qa_1,0,10
ZScore_RawSummary,conv-47_qa_10,0.3333333333333333,10
ZScore_RawSummary,conv-47_qa_100,0.16666666666666666,10
ZScore_RawSummary,conv-47_qa_101,0.16666666666666666,10
ZScore_RawSummary,conv-47_qa_102,1.0,10
ZScore_RawSummary,conv-47_qa_103,0,10
ZScore_RawSummary,conv-47_qa_104,1.0,10
ZScore_RawSummary,conv-47_qa_105,0.5,10
ZScore_RawSummary,conv-47_qa_106,0.125,10
ZScore_RawSummary,conv-47_qa_107,0,10
ZScore_RawSummary,conv-47_qa_108,0.1111111111111111,10
ZScore_RawSummary,conv-47_qa_109,0.3333333333333333,10
ZScore_RawSummary,conv-47_qa_11,0,10
ZScore_RawSummary,conv-47_qa_110,1.0,10
ZScore_RawSummary,conv-47_qa_111,0.3333333333333333,10
ZScore_RawSummary,conv-47_qa_112,1.0,10
ZScore_RawSummary,conv-47_qa_113,1.0,10
ZScore_RawSummary,conv-47_qa_114,0.5,10
ZScore_RawSummary,conv-47_qa_115,1.0,10
ZScore_RawSummary,conv-47_qa_116,1.0,10
ZScore_RawSummary,conv-47_qa_117,0.2,10
ZScore_RawSummary,conv-47_qa_118,0.5,10
ZScore_RawSummary,conv-47_qa_119,0,10
ZScore_RawSummary,conv-47_qa_12,0,10
ZScore_RawSummary,conv-47_qa_120,0.5,10
ZScore_RawSummary,conv-47_qa_121,1.0,10
ZScore_RawSummary,conv-47_qa_122,0.5,10
ZScore_RawSummary,conv-47_qa_123,0.5,10
ZScore_RawSummary,conv-47_qa_124,1.0,10
ZScore_RawSummary,conv-47_qa_125,1.0,10
ZScore_RawSummary,conv-47_qa_126,0,10
ZScore_RawSummary,conv-47_qa_127,1.0,10
ZScore_RawSummary,conv-47_qa_128,0,10
ZScore_RawSummary,conv-47_qa_129,1.0,10
ZScore_RawSummary,conv-47_qa_13,1.0,10
ZScore_RawSummary,conv-47_qa_130,1.0,10
ZScore_RawSummary,conv-47_qa_131,1.0,10
ZScore_RawSummary,conv-47_qa_132,1.0,10
ZScore_RawSummary,conv-47_qa_133,0.1,10
ZScore_RawSummary,conv-47_qa_134,1.0,10
ZScore_RawSummary,conv-47_qa_135,0.3333333333333333,10
ZScore_RawSummary,conv-47_qa_136,0,10
ZScore_RawSummary,conv-47_qa_137,0.5,10
ZScore_RawSummary,conv-47_qa_138,0.25,10
ZScore_RawSummary,conv-47_qa_139,0.5,10
ZScore_RawSummary,conv-47_qa_14,1.0,10
ZScore_RawSummary,conv-47_qa_140,0.5,10
ZScore_RawSummary,conv-47_qa_141,0.2,10
ZScore_RawSummary,conv-47_qa_142,0.2,10
ZScore_RawSummary,conv-47_qa_143,1.0,10
