graph_id,src_id,src_type,relation,dst_id,dst_type,confidence,source,evidence
conv-41,maria,person,work,with_passionate_people_like_john_motivating,entity,1.0,locomo_observation_spacy,D16:10
conv-41,maria,person,share,share,entity,1.0,locomo_observation_spacy,D16:14
conv-41,maria,person,motivate,motivate,entity,1.0,locomo_observation_spacy,D16:18
conv-41,john,person,have,have,entity,1.0,locomo_observation_spacy,D17:1
conv-41,john,person,cope,with_the_loss_of_max,entity,1.0,locomo_observation_spacy,D17:3
conv-41,john,person,share,a_picture_of_max,entity,1.0,locomo_observation_spacy,D17:5
conv-41,john,person,value,the_lessons_that_max_taught_them_about_love,entity,1.0,locomo_observation_spacy,D17:7
conv-41,john,person,consider,consider,entity,1.0,locomo_observation_spacy,D17:11
conv-41,maria,person,offer,her_condolences_and_support,entity,1.0,locomo_observation_spacy,D17:2
conv-41,maria,person,start,start,entity,1.0,locomo_observation_spacy,D17:12
conv-41,maria,person,go,go,entity,1.0,locomo_observation_spacy,D18:1
conv-41,maria,person,go,on_a_road_trip_to_oregon,entity,1.0,locomo_observation_spacy,D18:3
conv-41,maria,person,describe,a_view_of_a_waterfall_and_bridge,entity,1.0,locomo_observation_spacy,D18:5
conv-41,maria,person,calm,calm,entity,1.0,locomo_observation_spacy,D18:7
conv-41,maria,person,go,go,entity,1.0,locomo_observation_spacy,D18:11
conv-41,maria,person,practice,aerial_yoga,entity,1.0,locomo_observation_spacy,D18:15
conv-41,maria,person,enjoy,yoga_poses_as_they_make_her_feel_free,entity,1.0,locomo_observation_spacy,D18:17
conv-41,john,person,go,on_a_mountaineering_trip_with_workmates_that_helped_clear_his_head,entity,1.0,locomo_observation_spacy,D18:2
conv-41,john,person,reach,the_summit,entity,1.0,locomo_observation_spacy,D18:4
conv-41,john,person,camp,plenty_of_times,entity,1.0,locomo_observation_spacy,D18:12
conv-41,john,person,calm,us,entity,1.0,locomo_observation_spacy,D18:8
conv-41,john,person,have,an_awesome_day,entity,1.0,locomo_observation_spacy,D18:22
conv-41,maria,person,join,a_gym,entity,1.0,locomo_observation_spacy,D19:1
conv-41,maria,person,improve,her_endurance,entity,1.0,locomo_observation_spacy,D19:3
conv-41,maria,person,admire,john_'s_trophy,entity,1.0,locomo_observation_spacy,D19:9
conv-41,maria,person,acknowledge,john_'s_challenges,entity,1.0,locomo_observation_spacy,D19:13
conv-41,maria,person,mention,the_importance_of_having_loved_ones_'_support,entity,1.0,locomo_observation_spacy,D19:15
conv-41,maria,person,enjoy,enjoy,entity,1.0,locomo_observation_spacy,D19:21
conv-41,maria,person,share,a_special_beach_memory,entity,1.0,locomo_observation_spacy,D19:23
conv-41,maria,person,appreciate,the_joy_and_carefree_moments_of_family_vacations,entity,1.0,locomo_observation_spacy,D19:25
conv-41,john,person,promote,at_work,entity,1.0,locomo_observation_spacy,D19:6
conv-41,john,person,symbolize,the_obstacles_he_overcame_on_his_journey_to,entity,1.0,locomo_observation_spacy,D19:10
conv-41,john,person,face,"various_challenges_including_tech_issues_,_workplace_hurdles",entity,1.0,locomo_observation_spacy,D19:12
conv-41,john,person,mention,the_importance_of_having_support_at_home,entity,1.0,locomo_observation_spacy,D19:14
conv-41,john,person,have,"loved_ones_'_support_on_his_journey_,",entity,1.0,locomo_observation_spacy,D19:16
conv-41,john,person,appreciate,special_family_times_and_cherishes_creating_memories_together,entity,1.0,locomo_observation_spacy,D19:26
conv-41,maria,person,struggle,struggle,entity,1.0,locomo_observation_spacy,D20:1
conv-41,maria,person,give,her_words_of_encouragement,entity,1.0,locomo_observation_spacy,D20:3
conv-41,maria,person,volunteer,at_a_shelter,entity,1.0,locomo_observation_spacy,D20:7
conv-41,maria,person,play,with_kids,entity,1.0,locomo_observation_spacy,D20:9
conv-41,maria,person,see,see,entity,1.0,locomo_observation_spacy,D20:11
conv-41,maria,person,spread,kindness_and_positivity,entity,1.0,locomo_observation_spacy,D20:13
conv-41,john,person,recall,recall,entity,1.0,locomo_observation_spacy,D20:4
conv-41,john,person,emphasize,the_importance_of_appreciating_loved_ones_and_finding,entity,1.0,locomo_observation_spacy,D20:6
conv-41,john,person,bring,joy_and_happiness,entity,1.0,locomo_observation_spacy,D20:10
conv-41,john,person,encourage,maria,entity,1.0,locomo_observation_spacy,D20:14
conv-41,maria,person,meet,some_kids,entity,1.0,locomo_observation_spacy,D21:1
conv-41,maria,person,hit,hit,entity,1.0,locomo_observation_spacy,D21:5
conv-41,maria,person,stay,after_a_tough_time,entity,1.0,locomo_observation_spacy,D21:5
conv-41,maria,person,leave,leave,entity,1.0,locomo_observation_spacy,D21:7
conv-41,maria,person,appreciate,kindness_and_care,entity,1.0,locomo_observation_spacy,D21:15
conv-41,maria,person,volunteer,volunteer,entity,1.0,locomo_observation_spacy,D21:21
conv-41,john,person,express,willingness_to_help_maria_if_she_needed_anything,entity,1.0,locomo_observation_spacy,D21:4
conv-41,john,person,participate,in_a_marching_event_for_veterans_'_rights,entity,1.0,locomo_observation_spacy,D21:22
conv-41,john,person,respect,the_military,entity,1.0,locomo_observation_spacy,D21:24
conv-41,john,person,motivate,motivate,entity,1.0,locomo_observation_spacy,D21:26
conv-41,john,person,think,about_how_education_and_infrastructure_shape_communities,entity,1.0,locomo_observation_spacy,D22:1
conv-41,john,person,feel,feel,entity,1.0,locomo_observation_spacy,D22:3
conv-41,john,person,doubt,doubt,entity,1.0,locomo_observation_spacy,D22:5
conv-41,john,person,motivate,him,entity,1.0,locomo_observation_spacy,D22:7
conv-41,john,person,remember,remember,entity,1.0,locomo_observation_spacy,D22:9
conv-41,john,person,inspire,"exercise_,_and_spending_time_with_friends",entity,1.0,locomo_observation_spacy,D22:11
conv-41,john,person,see,sunsets,entity,1.0,locomo_observation_spacy,D22:17
conv-41,maria,person,agree,with_john,entity,1.0,locomo_observation_spacy,D22:2
conv-41,maria,person,support,john,entity,1.0,locomo_observation_spacy,D22:4
conv-41,maria,person,inspire,inspire,entity,1.0,locomo_observation_spacy,D22:10
conv-41,maria,person,take,me_time_'_walks,entity,1.0,locomo_observation_spacy,D22:18
conv-41,john,person,hit,last_week,entity,1.0,locomo_observation_spacy,D23:1
conv-41,john,person,take,initiative,entity,1.0,locomo_observation_spacy,D23:3
conv-41,john,person,appreciate,maria_'s_offer_to_help_with_the_community,entity,1.0,locomo_observation_spacy,D23:3
conv-41,john,person,mention,mention,entity,1.0,locomo_observation_spacy,D23:7
conv-41,john,person,motivate,others,entity,1.0,locomo_observation_spacy,D23:7
conv-41,john,person,acknowledge,acknowledge,entity,1.0,locomo_observation_spacy,D23:9
conv-41,maria,person,empathize,with_john,entity,1.0,locomo_observation_spacy,D23:2
conv-41,maria,person,express,her_willingness_to_join_the_meeting_and_contribute,entity,1.0,locomo_observation_spacy,D23:4
conv-41,maria,person,admire,john_'s_determination_and_commitment_to_helping_others,entity,1.0,locomo_observation_spacy,D23:6
conv-41,maria,person,mention,mention,entity,1.0,locomo_observation_spacy,D23:6
conv-41,maria,person,believe,believe,entity,1.0,locomo_observation_spacy,D23:8
conv-41,maria,person,emphasize,the_importance_of_spreading_kindness_and_inspiring_hope,entity,1.0,locomo_observation_spacy,D23:8
conv-41,maria,person,mention,mention,entity,1.0,locomo_observation_spacy,D23:14
conv-41,john,person,visit,a_veteran_'s_hospital,entity,1.0,locomo_observation_spacy,D24:3
conv-41,john,person,work,with_passionate_people,entity,1.0,locomo_observation_spacy,D24:5
conv-41,john,person,set,fun_activities_like_arts_and_crafts,entity,1.0,locomo_observation_spacy,D24:9
conv-41,maria,person,play,games_like_charades_and_a_scavenger_hunt,entity,1.0,locomo_observation_spacy,D24:6
conv-41,maria,person,appreciate,the_importance_of_making_connections_and_enjoying_life,entity,1.0,locomo_observation_spacy,D24:14
conv-41,maria,person,bring,joy,entity,1.0,locomo_observation_spacy,D24:16
conv-41,john,person,enjoy,his_new_job,entity,1.0,locomo_observation_spacy,D25:1
conv-41,john,person,attend,a_yoga_studio,entity,1.0,locomo_observation_spacy,D25:11
conv-41,john,person,attend,attend,entity,1.0,locomo_observation_spacy,D25:13
conv-41,john,person,do,weight_training_classes,entity,1.0,locomo_observation_spacy,D25:17
conv-41,maria,person,hike,with_her_church_friends,entity,1.0,locomo_observation_spacy,D25:2
conv-41,maria,person,laugh,laugh,entity,1.0,locomo_observation_spacy,D25:4
conv-41,maria,person,plan,plan,entity,1.0,locomo_observation_spacy,D25:8
conv-41,maria,person,bake,some_cakes,entity,1.0,locomo_observation_spacy,D25:20
conv-41,maria,person,drop,baked_goods,entity,1.0,locomo_observation_spacy,D26:1
conv-41,maria,person,drive,drive,entity,1.0,locomo_observation_spacy,D26:1
conv-41,maria,person,share,a_photo_from_her_volunteer_work_that_reminds,entity,1.0,locomo_observation_spacy,D26:13
conv-41,john,person,join,a_firefighting_brigade,entity,1.0,locomo_observation_spacy,D26:2
conv-41,john,person,have,his_first_call_out_with_the_firefighting_brigade,entity,1.0,locomo_observation_spacy,D26:4
conv-41,john,person,save,a_family,entity,1.0,locomo_observation_spacy,D26:6
conv-41,john,person,mention,his_military_background_and_the_sense_of_bond,entity,1.0,locomo_observation_spacy,D26:10
conv-41,john,person,rely,rely,entity,1.0,locomo_observation_spacy,D26:11
conv-41,john,person,advocate,for_the_military,entity,1.0,locomo_observation_spacy,D27:1
conv-41,john,person,admire,maria_'s_volunteer_work_at_a_homeless_shelter,entity,1.0,locomo_observation_spacy,D27:5
conv-41,john,person,have,a_meaningful_experience,entity,1.0,locomo_observation_spacy,D27:9
conv-41,john,person,humble,humble,entity,1.0,locomo_observation_spacy,D27:11
conv-41,maria,person,start,after_which,entity,1.0,locomo_observation_spacy,D27:2
conv-41,maria,person,volunteer,at_the_homeless_shelter,entity,1.0,locomo_observation_spacy,D27:4
conv-41,maria,person,mention,"cindy_,_a_resident_at_the_shelter_,",entity,1.0,locomo_observation_spacy,D27:8
conv-41,maria,person,remember,remember,entity,1.0,locomo_observation_spacy,D27:12
conv-41,maria,person,teach,kids_about_veterans_and_their_contributions,entity,1.0,locomo_observation_spacy,D27:14
conv-41,john,person,lose,his_job,entity,1.0,locomo_observation_spacy,D28:1
conv-41,john,person,lose,his_job,entity,1.0,locomo_observation_spacy,D28:3
conv-41,john,person,find,a_job,entity,1.0,locomo_observation_spacy,D28:5
conv-41,john,person,renovate,a_rundown_community_center,entity,1.0,locomo_observation_spacy,D28:11
conv-41,john,person,satisfy,satisfy,entity,1.0,locomo_observation_spacy,D28:11
conv-41,maria,person,engage,in_community_work_with_friends_from_church,entity,1.0,locomo_observation_spacy,D28:8
conv-41,maria,person,believe,in_the_importance_of_kindness_and_compassion,entity,1.0,locomo_observation_spacy,D28:10
conv-41,maria,person,offer,her_support_and_encouragement,entity,1.0,locomo_observation_spacy,D28:6
conv-41,maria,person,volunteer,rewarding_and_important,entity,1.0,locomo_observation_spacy,D28:10
conv-41,maria,person,volunteer,at_a_homeless_shelter,entity,1.0,locomo_observation_spacy,D29:1
conv-41,maria,person,inspire,heartwarming,entity,1.0,locomo_observation_spacy,D29:2
conv-41,maria,person,express,admiration,entity,1.0,locomo_observation_spacy,D29:5
conv-41,maria,person,support,support,entity,1.0,locomo_observation_spacy,D29:11
conv-41,maria,person,agree,on_the_importance_of_spreading_awareness_and_supporting_causes_in_the_community,entity,1.0,locomo_observation_spacy,D29:13
conv-41,maria,person,appreciate,appreciate,entity,1.0,locomo_observation_spacy,D29:17
conv-41,john,person,organize,a_5_k_charity_run_in_the_neighborhood,entity,1.0,locomo_observation_spacy,D29:4
conv-41,john,person,face,challenges_in_getting_sponsors_for_the_charity_run,entity,1.0,locomo_observation_spacy,D29:8
conv-41,john,person,organize,organize,entity,1.0,locomo_observation_spacy,D29:10
conv-41,john,person,come,for_important_causes_like_supporting_victims_of_domestic_abuse,entity,1.0,locomo_observation_spacy,D29:12
conv-41,john,person,value,maria_'s_passion_and_motivation_in_supporting_causes,entity,1.0,locomo_observation_spacy,D29:18
conv-41,maria,person,name,coco,entity,1.0,locomo_observation_spacy,D30:1
conv-41,maria,person,greet,"her_puppy_,_coco_,",entity,1.0,locomo_observation_spacy,D30:3
conv-41,maria,person,take,care,entity,1.0,locomo_observation_spacy,D30:3
conv-41,maria,person,mention,mention,entity,1.0,locomo_observation_spacy,D30:7
conv-41,maria,person,acknowledge,nature,entity,1.0,locomo_observation_spacy,D30:11
conv-41,maria,person,understand,tough_times,entity,1.0,locomo_observation_spacy,D30:13
conv-41,maria,person,suggest,to_john,entity,1.0,locomo_observation_spacy,D30:19
conv-41,maria,person,encourage,john,entity,1.0,locomo_observation_spacy,D30:21
conv-41,maria,person,plan,plan,entity,1.0,locomo_observation_spacy,D30:23
conv-41,john,person,cherish,"memories_of_his_pet_max_,_including_a",entity,1.0,locomo_observation_spacy,D30:6
conv-41,john,person,find,find,entity,1.0,locomo_observation_spacy,D30:6
conv-41,john,person,value,nature,entity,1.0,locomo_observation_spacy,D30:10
conv-41,john,person,express,express,entity,1.0,locomo_observation_spacy,D30:16
conv-41,john,person,explore,options,entity,1.0,locomo_observation_spacy,D30:18
conv-41,john,person,appreciate,maria_'s_kind_words,entity,1.0,locomo_observation_spacy,D30:22
conv-41,john,person,volunteer,as_a_mentor_for_a_local_school,entity,1.0,locomo_observation_spacy,D31:1
conv-41,john,person,consider,consider,entity,1.0,locomo_observation_spacy,D31:7
conv-41,john,person,enjoy,"outdoor_activities_such_as_hiking_,_picnics_,",entity,1.0,locomo_observation_spacy,D31:19
conv-41,john,person,value,his_family,entity,1.0,locomo_observation_spacy,D31:17
conv-41,maria,person,adopt,a_cute_pup_named_shadow,entity,1.0,locomo_observation_spacy,D31:2
conv-41,maria,person,bring,joy,entity,1.0,locomo_observation_spacy,D31:4
conv-41,maria,person,grow,grow,entity,1.0,locomo_observation_spacy,D31:6
conv-41,maria,person,learn,commands_and_house_training,entity,1.0,locomo_observation_spacy,D31:10
conv-41,maria,person,bring,"comfort_,_understanding_,_and_happiness",entity,1.0,locomo_observation_spacy,D31:14
conv-41,john,person,fight,fight,entity,1.0,locomo_observation_spacy,D32:1
conv-41,john,person,fight,fight,entity,1.0,locomo_observation_spacy,D32:3
conv-41,john,person,raise,"donations_like_canned_food_,_toiletries_,_and",entity,1.0,locomo_observation_spacy,D32:7
conv-41,john,person,fight,fight,entity,1.0,locomo_observation_spacy,D32:9
conv-41,john,person,raise,raise,entity,1.0,locomo_observation_spacy,D32:11
conv-41,maria,person,volunteer,at_the_shelter,entity,1.0,locomo_observation_spacy,D32:14
conv-41,maria,person,spread,kindness,entity,1.0,locomo_observation_spacy,D32:16
conv-42,nate,person,win,his_first_video_game_tournament_playing_a_team,entity,1.0,locomo_observation_spacy,D1:3
conv-42,nate,person,play,video_games,entity,1.0,locomo_observation_spacy,D1:11
conv-42,nate,person,enjoy,action_and_sci_fi_movies_for_their_cool,entity,1.0,locomo_observation_spacy,D1:13
conv-42,joanna,person,work,on_a_project,entity,1.0,locomo_observation_spacy,D1:2
conv-42,joanna,person,enjoy,"reading_,_watching_movies_,_and_exploring_nature",entity,1.0,locomo_observation_spacy,D1:10
conv-42,joanna,person,romcom,romcom,entity,1.0,locomo_observation_spacy,D1:14
conv-42,joanna,person,recommend,a_romantic_drama_movie_that_focuses_on_memory,entity,1.0,locomo_observation_spacy,D1:16
conv-42,joanna,person,watch,a_specific_movie_she_recommended_around_3_years,entity,1.0,locomo_observation_spacy,D1:18
conv-42,joanna,person,finish,her_first_full_screenplay,entity,1.0,locomo_observation_spacy,D2:3
conv-42,joanna,person,plan,plan,entity,1.0,locomo_observation_spacy,D2:7
conv-42,joanna,person,cause,cause,entity,1.0,locomo_observation_spacy,D2:23
conv-42,joanna,person,write,write,entity,1.0,locomo_observation_spacy,D2:25
conv-42,joanna,person,allow,allow,entity,1.0,locomo_observation_spacy,D2:27
conv-42,nate,person,bring,joy,entity,1.0,locomo_observation_spacy,D2:12
conv-42,nate,person,enjoy,enjoy,entity,1.0,locomo_observation_spacy,D2:16
conv-42,nate,person,tend,tend,entity,1.0,locomo_observation_spacy,D2:18
conv-42,nate,person,expect,expect,entity,1.0,locomo_observation_spacy,D2:20
conv-42,joanna,person,submit,a_screenplay,entity,1.0,locomo_observation_spacy,D3:1
conv-42,joanna,person,appreciate,nate_'s_support_for_her_screenplay_and_mentions,entity,1.0,locomo_observation_spacy,D3:3
conv-42,joanna,person,try,dairy_free_desserts_and_flavors,entity,1.0,locomo_observation_spacy,D3:11
conv-42,joanna,person,enjoy,the_movie_'_little_women_',entity,1.0,locomo_observation_spacy,D3:17
conv-42,joanna,person,give,movie_recommendations,entity,1.0,locomo_observation_spacy,D3:19
conv-42,nate,person,support,joanna_'s_screenplay_submission_to_the_film_festival,entity,1.0,locomo_observation_spacy,D3:2
conv-42,nate,person,try,try,entity,1.0,locomo_observation_spacy,D3:6
conv-42,nate,person,mention,mention,entity,1.0,locomo_observation_spacy,D3:10
conv-42,nate,person,showcase,his_talent,entity,1.0,locomo_observation_spacy,D3:12
conv-42,nate,person,try,new_flavors,entity,1.0,locomo_observation_spacy,D3:14
conv-42,nate,person,appreciate,joanna_'s_movie_recommendation,entity,1.0,locomo_observation_spacy,D3:18
conv-42,nate,person,make,chocolate_and_vanilla_swirl_ice_cream,entity,1.0,locomo_observation_spacy,D4:1
conv-42,nate,person,enjoy,enjoy,entity,1.0,locomo_observation_spacy,D4:7
conv-42,nate,person,bake,desserts_that_joanna_loves,entity,1.0,locomo_observation_spacy,D4:9
conv-42,joanna,person,have,dairy,entity,1.0,locomo_observation_spacy,D4:4
conv-42,joanna,person,try,nate_'s_dairy_free_dessert_recipe,entity,1.0,locomo_observation_spacy,D4:6
conv-42,joanna,person,write,a_screenplay,entity,1.0,locomo_observation_spacy,D4:10
conv-42,joanna,person,start,start,entity,1.0,locomo_observation_spacy,D4:12
conv-42,joanna,person,inspire,inspire,entity,1.0,locomo_observation_spacy,D4:14
conv-42,joanna,person,hop,hop,entity,1.0,locomo_observation_spacy,D4:18
conv-42,joanna,person,complete,her_second_script,entity,1.0,locomo_observation_spacy,D5:1
conv-42,joanna,person,switch,switch,entity,1.0,locomo_observation_spacy,D5:3
conv-42,joanna,person,network,network,entity,1.0,locomo_observation_spacy,D5:15
conv-42,joanna,person,support,support,entity,1.0,locomo_observation_spacy,D5:19
conv-42,nate,person,calm,low_maintenance_as_pets,entity,1.0,locomo_observation_spacy,D5:6
conv-42,nate,person,encourage,her,entity,1.0,locomo_observation_spacy,D5:4
conv-42,nate,person,suggest,suggest,entity,1.0,locomo_observation_spacy,D5:12
conv-42,nate,person,support,support,entity,1.0,locomo_observation_spacy,D5:16
conv-42,nate,person,emphasize,the_importance_of_not_quitting_and_assures_joanna,entity,1.0,locomo_observation_spacy,D5:18
conv-42,nate,person,express,express,entity,1.0,locomo_observation_spacy,D5:20
conv-42,nate,person,participate,in_a_video_game_tournament_that_he_finds_intense,entity,1.0,locomo_observation_spacy,D6:7
conv-42,joanna,person,audition,for_a_writing_gig,entity,1.0,locomo_observation_spacy,D6:2
conv-42,joanna,person,use,that,entity,1.0,locomo_observation_spacy,D6:8
conv-42,joanna,person,pursue,writing,entity,1.0,locomo_observation_spacy,D6:10
conv-42,nate,person,dye,a_bright_and_bold_color,entity,1.0,locomo_observation_spacy,D7:5
conv-42,joanna,person,inspire,inspire,entity,1.0,locomo_observation_spacy,D7:6
conv-42,joanna,person,consume,consume,entity,1.0,locomo_observation_spacy,D7:8
conv-42,joanna,person,appreciate,nate_'s_support_for_her_writing_projects,entity,1.0,locomo_observation_spacy,D7:10
conv-42,nate,person,watch,that,entity,1.0,locomo_observation_spacy,D8:11
conv-42,nate,person,provide,him,entity,1.0,locomo_observation_spacy,D8:11
conv-42,nate,person,enjoy,enjoy,entity,1.0,locomo_observation_spacy,D8:11
conv-42,nate,person,use,"coconut_milk_,_vanilla_extract_,_sugar_,",entity,1.0,locomo_observation_spacy,D8:19
conv-42,joanna,person,read,a_lot_of_books,entity,1.0,locomo_observation_spacy,D8:2
conv-42,joanna,person,consider,consider,entity,1.0,locomo_observation_spacy,D8:4
conv-42,joanna,person,calm,"a_way_to_reset_,",entity,1.0,locomo_observation_spacy,D8:10
conv-42,joanna,person,consider,it_her_haven,entity,1.0,locomo_observation_spacy,D8:10
conv-42,joanna,person,has_memory,Joanna_intolerant,entity,1.0,locomo_observation_spacy,D8:18
conv-42,joanna,person,try,nate_'s_dairy_free_ice_cream_recipe_made,entity,1.0,locomo_observation_spacy,D8:20
conv-42,joanna,person,join,a_writers_group_that_she_finds_inspirational_and,entity,1.0,locomo_observation_spacy,D9:1
conv-42,joanna,person,work,on_a_script_called_'_finding_home_',entity,1.0,locomo_observation_spacy,D9:3
conv-42,joanna,person,act,act,entity,1.0,locomo_observation_spacy,D9:7
conv-42,joanna,person,enjoy,dramas_and_emotionally_driven_films,entity,1.0,locomo_observation_spacy,D9:9
conv-42,nate,person,participate,in_a_gaming_tournament_next_month,entity,1.0,locomo_observation_spacy,D9:4
conv-42,nate,person,inspire,his_imagination,entity,1.0,locomo_observation_spacy,D9:10
conv-42,nate,person,recommend,"a_series_with_adventures_,_magic_,_and",entity,1.0,locomo_observation_spacy,D9:14
conv-42,joanna,person,watch,the_lord_of_the_rings_'_trilogy_based,entity,1.0,locomo_observation_spacy,D10:1
conv-42,joanna,person,work,on_some_projects,entity,1.0,locomo_observation_spacy,D10:9
conv-42,joanna,person,fill,fill,entity,1.0,locomo_observation_spacy,D10:11
conv-42,joanna,person,enjoy,enjoy,entity,1.0,locomo_observation_spacy,D10:13
conv-42,nate,person,believe,believe,entity,1.0,locomo_observation_spacy,D10:2
conv-42,nate,person,practice,a_lot_and,entity,1.0,locomo_observation_spacy,D10:4
conv-42,nate,person,play,cs_go_but_participated_in_a_local_street,entity,1.0,locomo_observation_spacy,D10:6
conv-42,nate,person,recommend,to_joanna,entity,1.0,locomo_observation_spacy,D10:11
conv-42,joanna,person,enjoy,enjoy,entity,1.0,locomo_observation_spacy,D11:3
conv-42,joanna,person,take,a_photo,entity,1.0,locomo_observation_spacy,D11:7
conv-42,joanna,person,feel,in_nature,entity,1.0,locomo_observation_spacy,D11:9
conv-42,joanna,person,open,a_whole_new_world,entity,1.0,locomo_observation_spacy,D11:11
conv-42,joanna,person,inspire,inspire,entity,1.0,locomo_observation_spacy,D11:11
conv-42,joanna,person,write,a_whole_movie,entity,1.0,locomo_observation_spacy,D11:13
conv-42,joanna,person,inspire,inspire,entity,1.0,locomo_observation_spacy,D11:15
conv-42,nate,person,take,take,entity,1.0,locomo_observation_spacy,D11:4
conv-42,nate,person,appreciate,the_calm_and_beauty_of_the_nature,entity,1.0,locomo_observation_spacy,D11:6
conv-42,nate,person,acknowledge,acknowledge,entity,1.0,locomo_observation_spacy,D11:10
conv-42,nate,person,get,in_thought,entity,1.0,locomo_observation_spacy,D11:14
conv-42,nate,person,go,go,entity,1.0,locomo_observation_spacy,D11:16
conv-42,nate,person,adopt,adopt,entity,1.0,locomo_observation_spacy,D12:3
conv-42,nate,person,bring,happiness_and_joy,entity,1.0,locomo_observation_spacy,D12:7
conv-42,nate,person,has_memory,Nate_Joanna_writing_project,entity,1.0,locomo_observation_spacy,D12:11
conv-42,nate,person,acknowledge,acknowledge,entity,1.0,locomo_observation_spacy,D12:15
conv-42,nate,person,stay,to_herself,entity,1.0,locomo_observation_spacy,D12:17
conv-42,nate,person,support,joanna,entity,1.0,locomo_observation_spacy,D12:19
conv-42,joanna,person,find,comfort,entity,1.0,locomo_observation_spacy,D12:10
conv-42,joanna,person,appreciate,her_work,entity,1.0,locomo_observation_spacy,D12:12
conv-42,joanna,person,write,at_least_three_personal_stories,entity,1.0,locomo_observation_spacy,D12:14
conv-42,joanna,person,stem,from_personal_experiences_and_feelings,entity,1.0,locomo_observation_spacy,D12:16
conv-42,joanna,person,value,nate_'s_support,entity,1.0,locomo_observation_spacy,D12:18
conv-42,nate,person,name,max,entity,1.0,locomo_observation_spacy,D13:1
conv-42,nate,person,meet,a_super_nice_couple,entity,1.0,locomo_observation_spacy,D13:1
conv-42,nate,person,enjoy,enjoy,entity,1.0,locomo_observation_spacy,D13:7
conv-42,nate,person,gift,a_stuffed_animal,entity,1.0,locomo_observation_spacy,D13:9
conv-42,nate,person,appreciate,the_little_things,entity,1.0,locomo_observation_spacy,D13:15
conv-42,nate,person,express,his_support_for_her_screenplay,entity,1.0,locomo_observation_spacy,D13:21
conv-42,joanna,person,value,the_moments_that_bring_happiness_and_remind_her,entity,1.0,locomo_observation_spacy,D13:16
conv-42,joanna,person,come,for_a_sense_of_calm_helpful_for_relaxation,entity,1.0,locomo_observation_spacy,D13:8
conv-42,joanna,person,cherish,the_stuffed_animal,entity,1.0,locomo_observation_spacy,D13:12
conv-42,joanna,person,reflect,on_the_tough_times,entity,1.0,locomo_observation_spacy,D13:18
conv-42,joanna,person,value,nate_'s_opinion,entity,1.0,locomo_observation_spacy,D13:20
conv-42,joanna,person,appreciate,nate_'s_support,entity,1.0,locomo_observation_spacy,D13:22
conv-42,joanna,person,finish,a_screenplay,entity,1.0,locomo_observation_spacy,D14:1
conv-42,joanna,person,appreciate,nate_'s_kind_words_and_encouragement,entity,1.0,locomo_observation_spacy,D14:3
conv-42,joanna,person,plan,plan,entity,1.0,locomo_observation_spacy,D14:19
conv-42,nate,person,win,a_regional_video_game_tournament,entity,1.0,locomo_observation_spacy,D14:8
conv-42,nate,person,enjoy,enjoy,entity,1.0,locomo_observation_spacy,D14:8
conv-42,nate,person,organize,a_gaming_party,entity,1.0,locomo_observation_spacy,D14:20
conv-42,joanna,person,write,bits_for_a_screenplay_that_appeared_on_the,entity,1.0,locomo_observation_spacy,D15:1
conv-42,joanna,person,indicate,indicate,entity,1.0,locomo_observation_spacy,D15:2
conv-42,joanna,person,find,find,entity,1.0,locomo_observation_spacy,D15:3
conv-42,joanna,person,inspire,inspire,entity,1.0,locomo_observation_spacy,D15:7
conv-42,joanna,person,serve,as_a_reminder_of_their_love_and_encouragement,entity,1.0,locomo_observation_spacy,D15:11
conv-42,nate,person,think,think,entity,1.0,locomo_observation_spacy,D15:4
conv-42,nate,person,remind,him,entity,1.0,locomo_observation_spacy,D15:6
conv-42,nate,person,consider,consider,entity,1.0,locomo_observation_spacy,D15:14
conv-42,joanna,person,submit,her_screenplay,entity,1.0,locomo_observation_spacy,D16:1
conv-42,joanna,person,show,interest_in_nate_'s_controller_accessories,entity,1.0,locomo_observation_spacy,D16:3
conv-42,joanna,person,express,excitement,entity,1.0,locomo_observation_spacy,D16:9
conv-42,joanna,person,mention,mention,entity,1.0,locomo_observation_spacy,D16:13
conv-42,joanna,person,appreciate,nate_'s_support_for_her_ice_cream_making,entity,1.0,locomo_observation_spacy,D16:15
conv-42,nate,person,host,a_successful_gaming_party,entity,1.0,locomo_observation_spacy,D16:6
conv-42,nate,person,share,it,entity,1.0,locomo_observation_spacy,D16:8
conv-42,nate,person,offer,offer,entity,1.0,locomo_observation_spacy,D16:10
conv-42,nate,person,express,confidence_that_joanna_'s_family_will_love_the,entity,1.0,locomo_observation_spacy,D16:14
conv-42,nate,person,win,his_fourth_video_game_tournament,entity,1.0,locomo_observation_spacy,D17:1
conv-42,joanna,person,take,"a_road_trip_to_woodhaven_,_a_small",entity,1.0,locomo_observation_spacy,D17:2
conv-42,joanna,person,inspire,her_next_script,entity,1.0,locomo_observation_spacy,D17:6
conv-42,joanna,person,have,the_potential_to_be_something_awesome,entity,1.0,locomo_observation_spacy,D17:10
conv-42,joanna,person,start,start,entity,1.0,locomo_observation_spacy,D17:14
conv-42,joanna,person,mention,mention,entity,1.0,locomo_observation_spacy,D17:18
conv-42,joanna,person,invest,invest,entity,1.0,locomo_observation_spacy,D18:1
